Domain,IP,Status
dcdoor27.usatlas.bnl.cn,170.33.12.185,Active
dcdoor27.usatlas.bnl.in,86.111.242.221,Active
dcdoor27.usatlas.bnl.net,64.237.52.187,Active
dcdoor27.usatlas.bnl.icu,"8.218.208.240, 47.91.170.222, 47.76.127.217",Active
dcdoor27.usatlas.bnl.uk,"76.223.54.146, 13.248.169.48",Active
dcdoor27.usatlas.bnl.us,103.224.182.238,Active
dcdoor27.usatlas.bnl.ru,45.130.41.107,Active
dcdoor28.usatlas.bnl.de,103.224.182.245,Active
dcdoor28.usatlas.bnl.gov,192.12.15.190,Active
dcdoor28.usatlas.bnl.cn,170.33.12.185,Active
dcdoor28.usatlas.bnl.net,64.237.52.187,Active
dcdoor28.usatlas.bnl.in,86.111.242.221,Active
dcdoor28.usatlas.bnl.uk,"76.223.54.146, 13.248.169.48",Active
dcdoor28.usatlas.bnl.icu,"47.91.170.222, 8.218.208.240, 47.76.127.217",Active
dcdoor28.usatlas.bnl.ru,45.130.41.107,Active
dcdoor28.usatlas.bnl.us,103.224.182.238,Active
dcdoor29.usatlas.bnl.de,103.224.182.245,Active
dcdoor29.usatlas.bnl.gov,192.12.15.191,Active
dcdoor29.usatlas.bnl.cn,170.33.12.185,Active
dcdoor29.usatlas.bnl.net,64.237.52.187,Active
dcdoor29.usatlas.bnl.icu,"8.218.208.240, 47.76.127.217, 47.91.170.222",Active
dcdoor29.usatlas.bnl.uk,"76.223.54.146, 13.248.169.48",Active
dcdoor29.usatlas.bnl.in,86.111.242.221,Active
dcdoor29.usatlas.bnl.us,103.224.182.238,Active
dcdoor29.usatlas.bnl.ru,45.130.41.107,Active
dcdoor30.usatlas.bnl.de,103.224.182.245,Active
dcdoor30.usatlas.bnl.gov,192.12.15.192,Active
dcdoor30.usatlas.bnl.cn,170.33.12.185,Active
dcdoor30.usatlas.bnl.icu,"47.76.127.217, 8.218.208.240, 47.91.170.222",Active
dcdoor30.usatlas.bnl.net,64.237.52.187,Active
dcdoor30.usatlas.bnl.uk,"13.248.169.48, 76.223.54.146",Active
dcdoor30.usatlas.bnl.us,103.224.182.238,Active
dcdoor30.usatlas.bnl.in,86.111.242.221,Active
dcdoor30.usatlas.bnl.ru,45.130.41.107,Active
dcdoor31.usatlas.bnl.gov,192.12.15.193,Active
dcdoor31.usatlas.bnl.de,103.224.182.245,Active
dcdoor31.usatlas.bnl.icu,"8.218.208.240, 47.91.170.222, 47.76.127.217",Active
dcdoor31.usatlas.bnl.cn,170.33.12.185,Active
dcdoor31.usatlas.bnl.net,64.237.52.187,Active
dcdoor31.usatlas.bnl.uk,"76.223.54.146, 13.248.169.48",Active
dcdoor31.usatlas.bnl.us,103.224.182.238,Active
dcdoor31.usatlas.bnl.in,86.111.242.221,Active
dcdoor31.usatlas.bnl.ru,45.130.41.107,Active
dcdoor32.usatlas.bnl.de,103.224.182.245,Active
dcdoor32.usatlas.bnl.gov,192.12.15.194,Active
dcdoor32.usatlas.bnl.net,64.237.52.187,Active
dcdoor32.usatlas.bnl.icu,"47.91.170.222, 47.76.127.217, 8.218.208.240",Active
dcdoor32.usatlas.bnl.uk,"13.248.169.48, 76.223.54.146",Active
dcdoor32.usatlas.bnl.in,86.111.242.221,Active
dcdoor32.usatlas.bnl.cn,170.33.12.185,Active
dcdoor32.usatlas.bnl.ru,45.130.41.107,Active
dcdoor32.usatlas.bnl.us,103.224.182.238,Active
dcdoor33.usatlas.bnl.gov,192.12.15.195,Active
dcdoor33.usatlas.bnl.de,103.224.182.245,Active
dcdoor33.usatlas.bnl.net,64.237.52.187,Active
dcdoor33.usatlas.bnl.cn,170.33.12.185,Active
dcdoor33.usatlas.bnl.icu,"47.91.170.222, 47.76.127.217, 8.218.208.240",Active
dcdoor33.usatlas.bnl.uk,"76.223.54.146, 13.248.169.48",Active
dcdoor33.usatlas.bnl.us,103.224.182.238,Active
dcdoor33.usatlas.bnl.in,86.111.242.221,Active
dcdoor33.usatlas.bnl.ru,45.130.41.107,Active
dcdoor34.usatlas.bnl.gov,192.12.15.196,Active
dcdoor34.usatlas.bnl.de,103.224.182.245,Active
dcdoor34.usatlas.bnl.cn,170.33.12.185,Active
dcdoor34.usatlas.bnl.net,64.237.52.187,Active
dcdoor34.usatlas.bnl.icu,"47.76.127.217, 47.91.170.222, 8.218.208.240",Active
dcdoor34.usatlas.bnl.uk,"76.223.54.146, 13.248.169.48",Active
dcdoor34.usatlas.bnl.in,86.111.242.221,Active
dcdoor34.usatlas.bnl.ru,45.130.41.107,Active
dcdoor34.usatlas.bnl.us,103.224.182.238,Active
dcdoor35.usatlas.bnl.gov,192.12.15.197,Active
dcdoor35.usatlas.bnl.de,103.224.182.245,Active
dcdoor35.usatlas.bnl.cn,170.33.12.185,Active
dcdoor35.usatlas.bnl.net,64.237.52.187,Active
dcdoor35.usatlas.bnl.icu,"47.91.170.222, 8.218.208.240, 47.76.127.217",Active
dcdoor35.usatlas.bnl.uk,"13.248.169.48, 76.223.54.146",Active
dcdoor35.usatlas.bnl.us,103.224.182.238,Active
dcdoor35.usatlas.bnl.in,86.111.242.221,Active
dcdoor35.usatlas.bnl.ru,45.130.41.107,Active
dcdoor36.usatlas.bnl.gov,192.12.15.198,Active
dcint-door001.sdcc.bnl.de,103.224.182.245,Active
dcint-door001.sdcc.bnl.gov,192.12.15.71,Active
dcint-door001.sdcc.bnl.cn,170.33.12.185,Active
dcint-door001.sdcc.bnl.net,64.237.52.187,Active
dcint-door001.sdcc.bnl.icu,"47.91.170.222, 47.76.127.217, 8.218.208.240",Active
dcint-door001.sdcc.bnl.us,103.224.182.238,Active
dcint-door001.sdcc.bnl.in,86.111.242.221,Active
dcint-door001.sdcc.bnl.uk,"13.248.169.48, 76.223.54.146",Active
dcint-door001.sdcc.bnl.ru,45.130.41.107,Active
dcint-door002.sdcc.bnl.gov,192.12.15.17,Active
dcint-door002.sdcc.bnl.de,103.224.182.245,Active
dcint-door002.sdcc.bnl.net,64.237.52.187,Active
dcint-door002.sdcc.bnl.cn,170.33.12.185,Active
dcint-door002.sdcc.bnl.icu,"47.76.127.217, 8.218.208.240, 47.91.170.222",Active
dcint-door002.sdcc.bnl.in,86.111.242.221,Active
dcint-door002.sdcc.bnl.uk,"76.223.54.146, 13.248.169.48",Active
dcint-door002.sdcc.bnl.us,103.224.182.238,Active
dcint-door002.sdcc.bnl.ru,45.130.41.107,Active
dcint-frontend001.sdcc.bnl.de,103.224.182.245,Active
dcint-frontend001.sdcc.bnl.gov,192.12.15.20,Active
dcint-frontend001.sdcc.bnl.cn,170.33.12.185,Active
dcint-frontend001.sdcc.bnl.net,64.237.52.187,Active
dcint-frontend001.sdcc.bnl.icu,"47.76.127.217, 8.218.208.240, 47.91.170.222",Active
dcint-frontend001.sdcc.bnl.uk,"76.223.54.146, 13.248.169.48",Active
dcint-frontend001.sdcc.bnl.in,86.111.242.221,Active
dcint-frontend001.sdcc.bnl.us,103.224.182.238,Active
dcint-frontend001.sdcc.bnl.ru,45.130.41.107,Active
dcint-frontend002.sdcc.bnl.de,103.224.182.245,Active
dcint-frontend002.sdcc.bnl.gov,192.12.15.21,Active
dcint-frontend002.sdcc.bnl.cn,170.33.12.185,Active
dcint-frontend002.sdcc.bnl.icu,"8.218.208.240, 47.76.127.217, 47.91.170.222",Active
dcint-frontend002.sdcc.bnl.in,86.111.242.221,Active
dcint-frontend002.sdcc.bnl.net,64.237.52.187,Active
dcint-frontend002.sdcc.bnl.uk,"13.248.169.48, 76.223.54.146",Active
dcint-frontend002.sdcc.bnl.us,103.224.182.238,Active
dcint-frontend002.sdcc.bnl.ru,45.130.41.107,Active
dcint-head001.sdcc.bnl.de,103.224.182.245,Active
dcint-head001.sdcc.bnl.cn,170.33.12.185,Active
dcint-head001.sdcc.bnl.gov,192.12.15.54,Active
dcint-head001.sdcc.bnl.net,64.237.52.187,Active
dcint-head001.sdcc.bnl.icu,"8.218.208.240, 47.91.170.222, 47.76.127.217",Active
dcint-head001.sdcc.bnl.uk,"13.248.169.48, 76.223.54.146",Active
dcint-head001.sdcc.bnl.in,86.111.242.221,Active
dcint-head001.sdcc.bnl.us,103.224.182.238,Active
dcint-head001.sdcc.bnl.ru,45.130.41.107,Active
dcint-head002.sdcc.bnl.gov,192.12.15.55,Active
dcint-head002.sdcc.bnl.de,103.224.182.245,Active
dcint-head002.sdcc.bnl.net,64.237.52.187,Active
dcint-head002.sdcc.bnl.cn,170.33.12.185,Active
dcint-head002.sdcc.bnl.uk,"76.223.54.146, 13.248.169.48",Active
dcint-head002.sdcc.bnl.us,103.224.182.238,Active
dcint-head002.sdcc.bnl.icu,"47.91.170.222, 47.76.127.217, 8.218.208.240",Active
dcint-head002.sdcc.bnl.in,86.111.242.221,Active
dcint-head002.sdcc.bnl.ru,45.130.41.107,Active
dcint-head003.sdcc.bnl.de,103.224.182.245,Active
dcint-head003.sdcc.bnl.net,64.237.52.187,Active
dcint-head003.sdcc.bnl.gov,192.12.15.56,Active
dcint-head003.sdcc.bnl.cn,170.33.12.185,Active
dcint-head003.sdcc.bnl.uk,"13.248.169.48, 76.223.54.146",Active
dcint-head003.sdcc.bnl.icu,"47.91.170.222, 47.76.127.217, 8.218.208.240",Active
dcint-head003.sdcc.bnl.us,103.224.182.238,Active
dcint-head003.sdcc.bnl.in,86.111.242.221,Active
dcint-head003.sdcc.bnl.ru,45.130.41.107,Active
dcint-pool04.sdcc.bnl.gov,192.12.15.128,Active
dcint-pool04.sdcc.bnl.de,103.224.182.245,Active
dcint-pool04.sdcc.bnl.net,64.237.52.187,Active
dcint-pool04.sdcc.bnl.cn,170.33.12.185,Active
dcint-pool04.sdcc.bnl.icu,"47.76.127.217, 47.91.170.222, 8.218.208.240",Active
dcint-pool04.sdcc.bnl.uk,"76.223.54.146, 13.248.169.48",Active
dcint-pool04.sdcc.bnl.in,86.111.242.221,Active
dcint-pool04.sdcc.bnl.us,103.224.182.238,Active
dcint-pool04.sdcc.bnl.ru,45.130.41.107,Active
dcintdoor.sdcc.bnl.net,64.237.52.187,Active
dcintdoor.sdcc.bnl.de,103.224.182.245,Active
dcintdoor.sdcc.bnl.gov,"192.12.15.71, 192.12.15.17",Active
dcintdoor.sdcc.bnl.cn,170.33.12.185,Active
dcintdoor.sdcc.bnl.icu,"47.76.127.217, 47.91.170.222, 8.218.208.240",Active
dcintdoor.sdcc.bnl.uk,"76.223.54.146, 13.248.169.48",Active
dcintdoor.sdcc.bnl.us,103.224.182.238,Active
dcintdoor.sdcc.bnl.in,86.111.242.221,Active
dcintdoor.sdcc.bnl.ru,45.130.41.107,Active
dcpreprodoor.sdcc.bnl.gov,"192.12.15.12, 192.12.15.13",Active
dcpreprodoor.sdcc.bnl.net,64.237.52.187,Active
dcpreprodoor.sdcc.bnl.cn,170.33.12.185,Active
dcpreprodoor.sdcc.bnl.icu,"47.91.170.222, 47.76.127.217, 8.218.208.240",Active
dcpreprodoor.sdcc.bnl.uk,"13.248.169.48, 76.223.54.146",Active
dcpreprodoor.sdcc.bnl.us,103.224.182.238,Active
dcpreprodoor.sdcc.bnl.in,86.111.242.221,Active
dcpreprodoor.sdcc.bnl.ru,45.130.41.107,Active
dcpreprodoor.sdcc.bnl.de,103.224.182.245,Active
dean.star.bnl.de,103.224.182.245,Active
dean.star.bnl.gov,130.199.162.136,Active
dean.star.bnl.cn,170.33.12.185,Active
dean.star.bnl.net,64.237.52.187,Active
dean.star.bnl.uk,"76.223.54.146, 13.248.169.48",Active
dean.star.bnl.in,86.111.242.221,Active
dean.star.bnl.ru,45.130.41.107,Active
dean.star.bnl.icu,"8.218.208.240, 47.91.170.222, 47.76.127.217",Active
dean.star.bnl.us,103.224.182.238,Active
discourse.sdcc.bnl.de,103.224.182.245,Active
discourse.sdcc.bnl.gov,198.125.209.12,Active
discourse.sdcc.bnl.cn,170.33.12.185,Active
discourse.sdcc.bnl.net,64.237.52.187,Active
discourse.sdcc.bnl.icu,"47.91.170.222, 8.218.208.240, 47.76.127.217",Active
discourse.sdcc.bnl.uk,"13.248.169.48, 76.223.54.146",Active
discourse.sdcc.bnl.in,86.111.242.221,Active
discourse.sdcc.bnl.ru,45.130.41.107,Active
discourse.sdcc.bnl.us,103.224.182.238,Active
discoverypark.bnl.de,103.224.182.245,Active
discoverypark.bnl.gov,"13.219.6.124, 54.86.210.79, 54.160.71.8, 23.22.144.44, 34.236.206.116, 98.83.235.92",Active
discoverypark.bnl.cn,170.33.12.185,Active
discoverypark.bnl.net,64.237.52.187,Active
discoverypark.bnl.in,86.111.242.221,Active
discoverypark.bnl.uk,"13.248.169.48, 76.223.54.146",Active
discoverypark.bnl.us,103.224.182.238,Active
discoverypark.bnl.icu,"47.91.170.222, 8.218.208.240, 47.76.127.217",Active
discoverypark.bnl.ru,45.130.41.107,Active
dns.inst.bnl.de,103.224.182.245,Active
dns.inst.bnl.net,64.237.52.187,Active
dns.inst.bnl.gov,130.199.32.23,Active
dns.inst.bnl.uk,"76.223.54.146, 13.248.169.48",Active
dns.inst.bnl.us,103.224.182.238,Active
dns.inst.bnl.in,86.111.242.221,Active
dns.inst.bnl.icu,"47.76.127.217, 8.218.208.240, 47.91.170.222",Active
dns.inst.bnl.ru,45.130.41.107,Active
dns.inst.bnl.cn,170.33.12.185,Active
drupal.star.bnl.gov,130.199.3.23,Active
drupal.star.bnl.net,64.237.52.187,Active
drupal.star.bnl.icu,"8.218.208.240, 47.91.170.222, 47.76.127.217",Active
drupal.star.bnl.cn,170.33.12.185,Active
drupal.star.bnl.in,86.111.242.221,Active
drupal.star.bnl.uk,"76.223.54.146, 13.248.169.48",Active
drupal.star.bnl.us,103.224.182.238,Active
drupal.star.bnl.ru,45.130.41.107,Active
drupal.star.bnl.de,103.224.182.245,Active
drupal2.star.bnl.gov,130.199.3.23,Active
drupal2.star.bnl.de,103.224.182.245,Active
drupal2.star.bnl.net,64.237.52.187,Active
drupal2.star.bnl.uk,"76.223.54.146, 13.248.169.48",Active
drupal2.star.bnl.cn,170.33.12.185,Active
drupal2.star.bnl.us,103.224.182.238,Active
drupal2.star.bnl.in,86.111.242.221,Active
drupal2.star.bnl.ru,45.130.41.107,Active
drupal2.star.bnl.icu,"47.91.170.222, 47.76.127.217, 8.218.208.240",Active
dtn01.sdcc.bnl.gov,198.125.208.25,Active
dtn01.sdcc.bnl.de,103.224.182.245,Active
dtn01.sdcc.bnl.net,64.237.52.187,Active
dtn01.sdcc.bnl.cn,170.33.12.185,Active
dtn01.sdcc.bnl.icu,"47.76.127.217, 47.91.170.222, 8.218.208.240",Active
dtn01.sdcc.bnl.uk,"76.223.54.146, 13.248.169.48",Active
dtn01.sdcc.bnl.in,86.111.242.221,Active
dtn01.sdcc.bnl.us,103.224.182.238,Active
dtn01.sdcc.bnl.ru,45.130.41.107,Active
dtn03.sdcc.bnl.de,103.224.182.245,Active
dtn03.sdcc.bnl.gov,198.125.208.5,Active
dtn03.sdcc.bnl.net,64.237.52.187,Active
dtn03.sdcc.bnl.cn,170.33.12.185,Active
dtn03.sdcc.bnl.icu,"8.218.208.240, 47.76.127.217, 47.91.170.222",Active
dtn03.sdcc.bnl.uk,"13.248.169.48, 76.223.54.146",Active
dtn03.sdcc.bnl.in,86.111.242.221,Active
dtn03.sdcc.bnl.us,103.224.182.238,Active
dtn03.sdcc.bnl.ru,45.130.41.107,Active
dtn1.nsls2.bnl.gov,198.125.208.34,Active
dtn1.nsls2.bnl.de,103.224.182.245,Active
dtn1.nsls2.bnl.cn,170.33.12.185,Active
dtn1.nsls2.bnl.net,64.237.52.187,Active
dtn1.nsls2.bnl.uk,"13.248.169.48, 76.223.54.146",Active
dtn1.nsls2.bnl.us,103.224.182.238,Active
dtn1.nsls2.bnl.in,86.111.242.221,Active
dtn1.nsls2.bnl.ru,45.130.41.107,Active
dtn1.nsls2.bnl.icu,"47.76.127.217, 47.91.170.222, 8.218.208.240",Active
dune.bnl.de,103.224.182.245,Active
dune.bnl.gov,"54.86.210.79, 13.219.6.124, 98.83.235.92, 23.22.144.44, 34.236.206.116, 54.160.71.8",Active
dune.bnl.cn,170.33.12.185,Active
dune.bnl.net,64.237.52.187,Active
dune.bnl.icu,"8.218.208.240, 47.91.170.222, 47.76.127.217",Active
dune.bnl.uk,"76.223.54.146, 13.248.169.48",Active
dune.bnl.in,86.111.242.221,Active
dune.bnl.us,103.224.182.238,Active
dune.bnl.ru,45.130.41.107,Active
duo-fed-enroll.bnl.gov,"34.236.206.116, 13.219.6.124, 23.22.144.44, 98.83.235.92, 54.160.71.8, 54.86.210.79",Active
duo-fed-enroll.bnl.cn,170.33.12.185,Active
duo-fed-enroll.bnl.net,64.237.52.187,Active
duo-fed-enroll.bnl.de,103.224.182.245,Active
duo-fed-enroll.bnl.uk,"76.223.54.146, 13.248.169.48",Active
duo-fed-enroll.bnl.in,86.111.242.221,Active
duo-fed-enroll.bnl.us,103.224.182.238,Active
duo-fed-enroll.bnl.icu,"47.76.127.217, 47.91.170.222, 8.218.208.240",Active
duo-fed-enroll.bnl.ru,45.130.41.107,Active
duvall.star.bnl.net,64.237.52.187,Active
duvall.star.bnl.de,103.224.182.245,Active
duvall.star.bnl.icu,"47.76.127.217, 47.91.170.222, 8.218.208.240",Active
duvall.star.bnl.uk,"13.248.169.48, 76.223.54.146",Active
duvall.star.bnl.us,103.224.182.238,Active
duvall.star.bnl.in,86.111.242.221,Active
duvall.star.bnl.gov,130.199.148.93,Active
duvall.star.bnl.ru,45.130.41.107,Active
duvall.star.bnl.cn,170.33.12.185,Active
eduradius1-rh9.bnl.gov,130.199.154.4,Active
eduradius1-rh9.bnl.de,103.224.182.245,Active
eduradius1-rh9.bnl.net,64.237.52.187,Active
eduradius1-rh9.bnl.cn,170.33.12.185,Active
eduradius1-rh9.bnl.uk,"76.223.54.146, 13.248.169.48",Active
eduradius1-rh9.bnl.us,103.224.182.238,Active
eduradius1-rh9.bnl.in,86.111.242.221,Active
eduradius1-rh9.bnl.icu,"8.218.208.240, 47.76.127.217, 47.91.170.222",Active
eduradius1-rh9.bnl.ru,45.130.41.107,Active
eduradius1.bnl.gov,130.199.154.15,Active
eduradius1.bnl.de,103.224.182.245,Active
eduradius1.bnl.net,64.237.52.187,Active
eduradius1.bnl.uk,"76.223.54.146, 13.248.169.48",Active
eduradius1.bnl.us,103.224.182.238,Active
eduradius1.bnl.in,86.111.242.221,Active
eduradius1.bnl.cn,170.33.12.185,Active
eduradius1.bnl.icu,"47.91.170.222, 47.76.127.217, 8.218.208.240",Active
eduradius1.bnl.ru,45.130.41.107,Active
eduradius2-rh9.bnl.gov,130.199.154.5,Active
eduradius2-rh9.bnl.net,64.237.52.187,Active
eduradius2-rh9.bnl.de,103.224.182.245,Active
eduradius2-rh9.bnl.uk,"13.248.169.48, 76.223.54.146",Active
eduradius2-rh9.bnl.in,86.111.242.221,Active
eduradius2-rh9.bnl.cn,170.33.12.185,Active
eduradius2-rh9.bnl.us,103.224.182.238,Active
eduradius2-rh9.bnl.icu,"47.76.127.217, 47.91.170.222, 8.218.208.240",Active
eduradius2-rh9.bnl.ru,45.130.41.107,Active
eduradius2.bnl.gov,130.199.154.16,Active
eduradius2.bnl.net,64.237.52.187,Active
eduradius2.bnl.de,103.224.182.245,Active
eduradius2.bnl.uk,"13.248.169.48, 76.223.54.146",Active
eduradius2.bnl.icu,"47.76.127.217, 8.218.208.240, 47.91.170.222",Active
eduradius2.bnl.us,103.224.182.238,Active
eduradius2.bnl.cn,170.33.12.185,Active
eduradius2.bnl.in,86.111.242.221,Active
eduradius2.bnl.ru,45.130.41.107,Active
eic-code-browser.sdcc.bnl.de,103.224.182.245,Active
eic-code-browser.sdcc.bnl.gov,198.125.209.12,Active
eic-code-browser.sdcc.bnl.net,64.237.52.187,Active
eic-code-browser.sdcc.bnl.cn,170.33.12.185,Active
eic-code-browser.sdcc.bnl.uk,"13.248.169.48, 76.223.54.146",Active
eic-code-browser.sdcc.bnl.us,103.224.182.238,Active
eic-code-browser.sdcc.bnl.in,86.111.242.221,Active
eic-code-browser.sdcc.bnl.icu,"8.218.208.240, 47.76.127.217, 47.91.170.222",Active
eic-code-browser.sdcc.bnl.ru,45.130.41.107,Active
eic-hub.bnl.de,103.224.182.245,Active
eic-hub.bnl.gov,130.199.4.58,Active
eic-hub.bnl.cn,170.33.12.185,Active
eic-hub.bnl.in,86.111.242.221,Active
eic-hub.bnl.net,64.237.52.187,Active
eic-hub.bnl.icu,"47.91.170.222, 47.76.127.217, 8.218.208.240",Active
eic-hub.bnl.us,103.224.182.238,Active
eic-hub.bnl.uk,"13.248.169.48, 76.223.54.146",Active
eic-hub.bnl.ru,45.130.41.107,Active
eicdtn01.sdcc.bnl.de,103.224.182.245,Active
eicdtn01.sdcc.bnl.net,64.237.52.187,Active
eicdtn01.sdcc.bnl.gov,198.125.208.47,Active
eicdtn01.sdcc.bnl.icu,"8.218.208.240, 47.76.127.217, 47.91.170.222",Active
eicdtn01.sdcc.bnl.us,103.224.182.238,Active
eicdtn01.sdcc.bnl.uk,"13.248.169.48, 76.223.54.146",Active
eicdtn01.sdcc.bnl.in,86.111.242.221,Active
eicdtn01.sdcc.bnl.cn,170.33.12.185,Active
eicdtn01.sdcc.bnl.ru,45.130.41.107,Active
eicdtn02.sdcc.bnl.net,64.237.52.187,Active
eicdtn02.sdcc.bnl.de,103.224.182.245,Active
eicdtn02.sdcc.bnl.gov,198.125.208.48,Active
eicdtn02.sdcc.bnl.uk,"76.223.54.146, 13.248.169.48",Active
eicdtn02.sdcc.bnl.us,103.224.182.238,Active
eicdtn02.sdcc.bnl.in,86.111.242.221,Active
eicdtn02.sdcc.bnl.cn,170.33.12.185,Active
eicdtn02.sdcc.bnl.ru,45.130.41.107,Active
eicdtn02.sdcc.bnl.icu,"47.91.170.222, 47.76.127.217, 8.218.208.240",Active
eicdtn03.sdcc.bnl.gov,198.125.208.49,Active
eicdtn03.sdcc.bnl.de,103.224.182.245,Active
eicdtn03.sdcc.bnl.cn,170.33.12.185,Active
eicdtn03.sdcc.bnl.net,64.237.52.187,Active
eicdtn03.sdcc.bnl.icu,"8.218.208.240, 47.76.127.217, 47.91.170.222",Active
eicdtn03.sdcc.bnl.uk,"76.223.54.146, 13.248.169.48",Active
eicdtn03.sdcc.bnl.us,103.224.182.238,Active
eicdtn03.sdcc.bnl.in,86.111.242.221,Active
eicdtn03.sdcc.bnl.ru,45.130.41.107,Active
eicdtn04.sdcc.bnl.gov,198.125.208.50,Active
eicdtn04.sdcc.bnl.de,103.224.182.245,Active
eicdtn04.sdcc.bnl.net,64.237.52.187,Active
eicdtn04.sdcc.bnl.cn,170.33.12.185,Active
eicdtn04.sdcc.bnl.icu,"47.76.127.217, 8.218.208.240, 47.91.170.222",Active
eicdtn04.sdcc.bnl.in,86.111.242.221,Active
eicdtn04.sdcc.bnl.uk,"13.248.169.48, 76.223.54.146",Active
eicdtn04.sdcc.bnl.us,103.224.182.238,Active
eicdtn04.sdcc.bnl.ru,45.130.41.107,Active
eicrgw01.sdcc.bnl.gov,198.125.208.12,Active
eicrgw01.sdcc.bnl.de,103.224.182.245,Active
eicrgw01.sdcc.bnl.net,64.237.52.187,Active
eicrgw01.sdcc.bnl.icu,"47.91.170.222, 47.76.127.217, 8.218.208.240",Active
eicrgw01.sdcc.bnl.uk,"76.223.54.146, 13.248.169.48",Active
eicrgw01.sdcc.bnl.us,103.224.182.238,Active
eicrgw01.sdcc.bnl.in,86.111.242.221,Active
eicrgw01.sdcc.bnl.ru,45.130.41.107,Active
eicrgw01.sdcc.bnl.cn,170.33.12.185,Active
eicrgw02.sdcc.bnl.net,64.237.52.187,Active
eicrgw02.sdcc.bnl.gov,198.125.208.13,Active
eicrgw02.sdcc.bnl.de,103.224.182.245,Active
eicrgw02.sdcc.bnl.uk,"13.248.169.48, 76.223.54.146",Active
eicrgw02.sdcc.bnl.cn,170.33.12.185,Active
eicrgw02.sdcc.bnl.us,103.224.182.238,Active
eicrgw02.sdcc.bnl.icu,"47.91.170.222, 47.76.127.217, 8.218.208.240",Active
eicrgw02.sdcc.bnl.ru,45.130.41.107,Active
eicrgw02.sdcc.bnl.in,86.111.242.221,Active
eicrgw03.sdcc.bnl.gov,198.125.208.21,Active
eicrgw03.sdcc.bnl.net,64.237.52.187,Active
eicrgw03.sdcc.bnl.cn,170.33.12.185,Active
eicrgw03.sdcc.bnl.icu,"47.76.127.217, 8.218.208.240, 47.91.170.222",Active
eicrgw03.sdcc.bnl.uk,"13.248.169.48, 76.223.54.146",Active
eicrgw03.sdcc.bnl.us,103.224.182.238,Active
eicrgw03.sdcc.bnl.in,86.111.242.221,Active
eicrgw03.sdcc.bnl.ru,45.130.41.107,Active
eicrgw03.sdcc.bnl.de,103.224.182.245,Active
eics3.sdcc.bnl.de,103.224.182.245,Active
eics3.sdcc.bnl.gov,"198.125.208.7, 198.125.208.6",Active
eics3.sdcc.bnl.cn,170.33.12.185,Active
eics3.sdcc.bnl.net,64.237.52.187,Active
eics3.sdcc.bnl.icu,"47.91.170.222, 47.76.127.217, 8.218.208.240",Active
eics3.sdcc.bnl.in,86.111.242.221,Active
eics3.sdcc.bnl.uk,"13.248.169.48, 76.223.54.146",Active
eics3.sdcc.bnl.us,103.224.182.238,Active
eics3.sdcc.bnl.ru,45.130.41.107,Active
eics301.sdcc.bnl.de,103.224.182.245,Active
eics301.sdcc.bnl.gov,198.125.208.6,Active
eics301.sdcc.bnl.net,64.237.52.187,Active
eics301.sdcc.bnl.cn,170.33.12.185,Active
eics301.sdcc.bnl.icu,"8.218.208.240, 47.76.127.217, 47.91.170.222",Active
eics301.sdcc.bnl.uk,"13.248.169.48, 76.223.54.146",Active
eics301.sdcc.bnl.us,103.224.182.238,Active
eics301.sdcc.bnl.in,86.111.242.221,Active
eics301.sdcc.bnl.ru,45.130.41.107,Active
eics302.sdcc.bnl.gov,198.125.208.7,Active
epics.nsls2.bnl.de,103.224.182.245,Active
epics.nsls2.bnl.gov,130.199.3.23,Active
epics.nsls2.bnl.net,64.237.52.187,Active
epics.nsls2.bnl.icu,"8.218.208.240, 47.76.127.217, 47.91.170.222",Active
epics.nsls2.bnl.uk,"13.248.169.48, 76.223.54.146",Active
epics.nsls2.bnl.us,103.224.182.238,Active
epics.nsls2.bnl.in,86.111.242.221,Active
epics.nsls2.bnl.cn,170.33.12.185,Active
epics.nsls2.bnl.ru,45.130.41.107,Active
errors.bnl.de,103.224.182.245,Active
errors.bnl.gov,"54.86.210.79, 98.83.235.92, 23.22.144.44, 13.219.6.124, 34.236.206.116, 54.160.71.8",Active
errors.bnl.cn,170.33.12.185,Active
errors.bnl.net,64.237.52.187,Active
errors.bnl.uk,"76.223.54.146, 13.248.169.48",Active
errors.bnl.us,103.224.182.238,Active
errors.bnl.icu,"47.76.127.217, 47.91.170.222, 8.218.208.240",Active
errors.bnl.ru,45.130.41.107,Active
errors.bnl.in,86.111.242.221,Active
essential.bnl.net,64.237.52.187,Active
essential.bnl.de,103.224.182.245,Active
essential.bnl.in,86.111.242.221,Active
essential.bnl.uk,"13.248.169.48, 76.223.54.146",Active
essential.bnl.icu,"47.76.127.217, 8.218.208.240, 47.91.170.222",Active
essential.bnl.us,103.224.182.238,Active
essential.bnl.cn,170.33.12.185,Active
essential.bnl.ru,45.130.41.107,Active
essential.bnl.gov,"34.236.206.116, 23.22.144.44, 13.219.6.124, 98.83.235.92, 54.160.71.8, 54.86.210.79",Active
explorer-cap1-ext.nsls2.bnl.gov,192.203.218.20,Active
explorer-cap1-ext.nsls2.bnl.de,103.224.182.245,Active
explorer-cap1-ext.nsls2.bnl.net,64.237.52.187,Active
explorer-cap1-ext.nsls2.bnl.icu,"47.91.170.222, 8.218.208.240, 47.76.127.217",Active
